Warning: truncated output (original token count: 66810)
Total output lines: 1365

spec_id,family,parameters,strict_eligible
O3_drawdown_protective_put-314,O3_drawdown_protective_put,"{""product"": ""MO"", ""dte_window"": [40, 70], ""moneyness"": -0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.02, ""drawdown_trigger"": -0.05}",False
O3_drawdown_protective_put-315,O3_drawdown_protective_put,"{""product"": ""MO"", ""dte_window"": [40, 70], ""moneyness"": -0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.02, ""drawdown_trigger"": -0.1}",False
O3_drawdown_protective_put-316,O3_drawdown_protective_put,"{""product"": ""MO"", ""dte_window"": [40, 70], ""moneyness"": -0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.03, ""drawdown_trigger"": -0.05}",False
O3_drawdown_protective_put-317,O3_drawdown_protective_put,"{""product"": ""MO"", ""dte_window"": [40, 70], ""moneyness"": -0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.03, ""drawdown_trigger"": -0.1}",False
O3_drawdown_protective_put-318,O3_drawdown_protective_put,"{""product"": ""MO"", ""dte_window"": [40, 70], ""moneyness"": -0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.05, ""drawdown_trigger"": -0.05}",False
O3_drawdown_protective_put-319,O3_drawdown_protective_put,"{""product"": ""MO"", ""dte_window"": [40, 70], ""moneyness"": -0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.05, ""drawdown_trigger"": -0.1}",False
O3_drawdown_protective_put-320,O3_drawdown_protective_put,"{""product"": ""MO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.005, ""drawdown_trigger"": -0.05}",False
O3_drawdown_protective_put-321,O3_drawdown_protective_put,"{""product"": ""MO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.005, ""drawdown_trigger"": -0.1}",False
O3_drawdown_protective_put-322,O3_drawdown_protective_put,"{""product"": ""MO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.01, ""drawdown_trigger"": -0.05}",False
O3_drawdown_protective_put-323,O3_drawdown_protective_put,"{""product"": ""MO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.01, ""drawdown_trigger"": -0.1}",False
O3_drawdown_protective_put-324,O3_drawdown_protective_put,"{""product"": ""MO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.02, ""drawdown_trigger"": -0.05}",False
O3_drawdown_protective_put-325,O3_drawdown_protective_put,"{""product"": ""MO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.02, ""drawdown_trigger"": -0.1}",False
O3_drawdown_protective_put-326,O3_drawdown_protective_put,"{""product"": ""MO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.03, ""drawdown_trigger"": -0.05}",False
O3_drawdown_protective_put-327,O3_drawdown_protective_put,"{""product"": ""MO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.03, ""drawdown_trigger"": -0.1}",False
O3_drawdown_protective_put-328,O3_drawdown_protective_put,"{""product"": ""MO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.05, ""drawdown_trigger"": -0.05}",False
O3_drawdown_protective_put-329,O3_drawdown_protective_put,"{""product"": ""MO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.05, ""drawdown_trigger"": -0.1}",False
O3_drawdown_protective_put-330,O3_drawdown_protective_put,"{""product"": ""MO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.005, ""drawdown_trigger"": -0.05}",False
O3_drawdown_protective_put-331,O3_drawdown_protective_put,"{""product"": ""MO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.005, ""drawdown_trigger"": -0.1}",False
O3_drawdown_protective_put-332,O3_drawdown_protective_put,"{""product"": ""MO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.01, ""drawdown_trigger"": -0.05}",False
O3_drawdown_protective_put-333,O3_drawdown_protective_put,"{""product"": ""MO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.01, ""drawdown_trigger"": -0.1}",False
O3_drawdown_protective_put-334,O3_drawdown_protective_put,"{""product"": ""MO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.02, ""drawdown_trigger"": -0.05}",False
O3_drawdown_protective_put-335,O3_drawdown_protective_put,"{""product"": ""MO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.02, ""drawdown_trigger"": -0.1}",False
O3_drawdown_protective_put-336,O3_drawdown_protective_put,"{""product"": ""MO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.03, ""drawdown_trigger"": -0.05}",False
O3_drawdown_protective_put-337,O3_drawdown_protective_put,"{""product"": ""MO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.03, ""drawdown_trigger"": -0.1}",False
O3_drawdown_protective_put-338,O3_drawdown_protective_put,"{""product"": ""MO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.05, ""drawdown_trigger"": -0.05}",False
O3_drawdown_protective_put-339,O3_drawdown_protective_put,"{""product"": ""MO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.05, ""drawdown_trigger"": -0.1}",False
O3_drawdown_protective_put-340,O3_drawdown_protective_put,"{""product"": ""MO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.005, ""drawdown_trigger"": -0.05}",False
O3_drawdown_protective_put-341,O3_drawdown_protective_put,"{""product"": ""MO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.005, ""drawdown_trigger"": -0.1}",False
O3_drawdown_protective_put-342,O3_drawdown_protective_put,"{""product"": ""MO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.01, ""drawdown_trigger"": -0.05}",False
O3_drawdown_protective_put-343,O3_drawdown_protective_put,"{""product"": ""MO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.01, ""drawdown_trigger"": -0.1}",False
O3_drawdown_protective_put-344,O3_drawdown_protective_put,"{""product"": ""MO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.02, ""drawdown_trigger"": -0.05}",False
O3_drawdown_protective_put-345,O3_drawdown_protective_put,"{""product"": ""MO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.02, ""drawdown_trigger"": -0.1}",False
O3_drawdown_protective_put-346,O3_drawdown_protective_put,"{""product"": ""MO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.03, ""drawdown_trigger"": -0.05}",False
O3_drawdown_protective_put-347,O3_drawdown_protective_put,"{""product"": ""MO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.03, ""drawdown_trigger"": -0.1}",False
O3_drawdown_protective_put-348,O3_drawdown_protective_put,"{""product"": ""MO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.05, ""drawdown_trigger"": -0.05}",False
O3_drawdown_protective_put-349,O3_drawdown_protective_put,"{""product"": ""MO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.05, ""drawdown_trigger"": -0.1}",False
O3_drawdown_protective_put-350,O3_drawdown_protective_put,"{""product"": ""MO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.005, ""drawdown_trigger"": -0.05}",False
O3_drawdown_protective_put-351,O3_drawdown_protective_put,"{""product"": ""MO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.005, ""drawdown_trigger"": -0.1}",False
O3_drawdown_protective_put-352,O3_drawdown_protective_put,"{""product"": ""MO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.01, ""drawdown_trigger"": -0.05}",False
O3_drawdown_protective_put-353,O3_drawdown_protective_put,"{""product"": ""MO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.01, ""drawdown_trigger"": -0.1}",False
O3_drawdown_protective_put-354,O3_drawdown_protective_put,"{""product"": ""MO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.02, ""drawdown_trigger"": -0.05}",False
O3_drawdown_protective_put-355,O3_drawdown_protective_put,"{""product"": ""MO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.02, ""drawdown_trigger"": -0.1}",False
O3_drawdown_protective_put-356,O3_drawdown_protective_put,"{""product"": ""MO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.03, ""drawdown_trigger"": -0.05}",False
O3_drawdown_protective_put-357,O3_drawdown_protective_put,"{""product"": ""MO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.03, ""drawdown_trigger"": -0.1}",False
O3_drawdown_protective_put-358,O3_drawdown_protective_put,"{""product"": ""MO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.05, ""drawdown_trigger"": -0.05}",False
O3_drawdown_protective_put-359,O3_drawdown_protective_put,"{""product"": ""MO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.05, ""drawdown_trigger"": -0.1}",False
O4_vol_long_straddle-000,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [20, 40], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.005, ""vol_window"": 20}",False
O4_vol_long_straddle-001,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [20, 40], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.005, ""vol_window"": 60}",False
O4_vol_long_straddle-002,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [20, 40], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.01, ""vol_window"": 20}",False
O4_vol_long_straddle-003,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [20, 40], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.01, ""vol_window"": 60}",False
O4_vol_long_straddle-004,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [20, 40], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.02, ""vol_window"": 20}",False
O4_vol_long_straddle-005,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [20, 40], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.02, ""vol_window"": 60}",False
O4_vol_long_straddle-006,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [20, 40], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.03, ""vol_window"": 20}",False
O4_vol_long_straddle-007,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [20, 40], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.03, ""vol_window"": 60}",False
O4_vol_long_straddle-008,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [20, 40], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.05, ""vol_window"": 20}",False
O4_vol_long_straddle-009,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [20, 40], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.05, ""vol_window"": 60}",False
O4_vol_long_straddle-010,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [20, 40], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.005, ""vol_window"": 20}",False
O4_vol_long_straddle-011,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [20, 40], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.005, ""vol_window"": 60}",False
O4_vol_long_straddle-012,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [20, 40], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.01, ""vol_window"": 20}",False
O4_vol_long_straddle-013,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [20, 40], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.01, ""vol_window"": 60}",False
O4_vol_long_straddle-014,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [20, 40], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.02, ""vol_window"": 20}",False
O4_vol_long_straddle-015,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [20, 40], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.02, ""vol_window"": 60}",False
O4_vol_long_straddle-016,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [20, 40], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.03, ""vol_window"": 20}",False
O4_vol_long_straddle-017,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [20, 40], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.03, ""vol_window"": 60}",False
O4_vol_long_straddle-018,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [20, 40], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.05, ""vol_window"": 20}",False
O4_vol_long_straddle-019,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [20, 40], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.05, ""vol_window"": 60}",False
O4_vol_long_straddle-020,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [20, 40], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.005, ""vol_window"": 20}",False
O4_vol_long_straddle-021,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [20, 40], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.005, ""vol_window"": 60}",False
O4_vol_long_straddle-022,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [20, 40], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.01, ""vol_window"": 20}",False
O4_vol_long_straddle-023,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [20, 40], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.01, ""vol_window"": 60}",False
O4_vol_long_straddle-024,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [20, 40], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.02, ""vol_window"": 20}",False
O4_vol_long_straddle-025,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [20, 40], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.02, ""vol_window"": 60}",False
O4_vol_long_straddle-026,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [20, 40], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.03, ""vol_window"": 20}",False
O4_vol_long_straddle-027,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [20, 40], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.03, ""vol_window"": 60}",False
O4_vol_long_straddle-028,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [20, 40], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.05, ""vol_window"": 20}",False
O4_vol_long_straddle-029,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [20, 40], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.05, ""vol_window"": 60}",False
O4_vol_long_straddle-030,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [20, 40], ""moneyness"": 0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.005, ""vol_window"": 20}",False
O4_vol_long_straddle-031,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [20, 40], ""moneyness"": 0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.005, ""vol_window"": 60}",False
O4_vol_long_straddle-032,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [20, 40], ""moneyness"": 0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.01, ""vol_window"": 20}",False
O4_vol_long_straddle-033,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [20, 40], ""moneyness"": 0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.01, ""vol_window"": 60}",False
O4_vol_long_straddle-034,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [20, 40], ""moneyness"": 0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.02, ""vol_window"": 20}",False
O4_vol_long_straddle-035,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [20, 40], ""moneyness"": 0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.02, ""vol_window"": 60}",False
O4_vol_long_straddle-036,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [20, 40], ""moneyness"": 0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.03, ""vol_window"": 20}",False
O4_vol_long_straddle-037,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [20, 40], ""moneyness"": 0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.03, ""vol_window"": 60}",False
O4_vol_long_straddle-038,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [20, 40], ""moneyness"": 0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.05, ""vol_window"": 20}",False
O4_vol_long_straddle-039,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [20, 40], ""moneyness"": 0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.05, ""vol_window"": 60}",False
O4_vol_long_straddle-040,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.005, ""vol_window"": 20}",False
O4_vol_long_straddle-041,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.005, ""vol_window"": 60}",False
O4_vol_long_straddle-042,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.01, ""vol_window"": 20}",False
O4_vol_long_straddle-043,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.01, ""vol_window"": 60}",False
O4_vol_long_straddle-044,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.02, ""vol_window"": 20}",False
O4_vol_long_straddle-045,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.02, ""vol_window"": 60}",False
O4_vol_long_straddle-046,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.03, ""vol_window"": 20}",False
O4_vol_long_straddle-047,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.03, ""vol_window"": 60}",False
O4_vol_long_straddle-048,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.05, ""vol_window"": 20}",False
O4_vol_long_straddle-049,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.05, ""vol_window"": 60}",False
O4_vol_long_straddle-050,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.005, ""vol_window"": 20}",False
O4_vol_long_straddle-051,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.005, ""vol_window"": 60}",False
O4_vol_long_straddle-052,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.01, ""vol_window"": 20}",False
O4_vol_long_straddle-053,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.01, ""vol_window"": 60}",False
O4_vol_long_straddle-054,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.02, ""vol_window"": 20}",False
O4_vol_long_straddle-055,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.02, ""vol_window"": 60}",False
O4_vol_long_straddle-056,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.03, ""vol_window"": 20}",False
O4_vol_long_straddle-057,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.03, ""vol_window"": 60}",False
O4_vol_long_straddle-058,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.05, ""vol_window"": 20}",False
O4_vol_long_straddle-059,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.05, ""vol_window"": 60}",False
O4_vol_long_straddle-060,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.005, ""vol_window"": 20}",False
O4_vol_long_straddle-061,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.005, ""vol_window"": 60}",False
O4_vol_long_straddle-062,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.01, ""vol_window"": 20}",False
O4_vol_long_straddle-063,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.01, ""vol_window"": 60}",False
O4_vol_long_straddle-064,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.02, ""vol_window"": 20}",False
O4_vol_long_straddle-065,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.02, ""vol_window"": 60}",False
O4_vol_long_straddle-066,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.03, ""vol_window"": 20}",False
O4_vol_long_straddle-067,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.03, ""vol_window"": 60}",False
O4_vol_long_straddle-068,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.05, ""vol_window"": 20}",False
O4_vol_long_straddle-069,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.05, ""vol_window"": 60}",False
O4_vol_long_straddle-070,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.005, ""vol_window"": 20}",False
O4_vol_long_straddle-071,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.005, ""vol_window"": 60}",False
O4_vol_long_straddle-072,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.01, ""vol_window"": 20}",False
O4_vol_long_straddle-073,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.01, ""vol_window"": 60}",False
O4_vol_long_straddle-074,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.02, ""vol_window"": 20}",False
O4_vol_long_straddle-075,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.02, ""vol_window"": 60}",False
O4_vol_long_straddle-076,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.03, ""vol_window"": 20}",False
O4_vol_long_straddle-077,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.03, ""vol_window"": 60}",False
O4_vol_long_straddle-078,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.05, ""vol_window"": 20}",False
O4_vol_long_straddle-079,O4_vol_long_straddle,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.05, ""vol_window"": 60}",False
O4_vol_long_straddle-080,O4_vol_long_straddle,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.005, ""vol_window"": 20}",False
O4_vol_long_straddle-081,O4_vol_long_straddle,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.005, ""vol_window"": 60}",False
