Warning: truncated output (original token count: 70103)
Total output lines: 1297

spec_id,family,parameters,strict_eligible
CO-0501,u3_equal_weight__IH,"{""etf_baseline"":""u3_equal_weight"",""product"":""IH"",""trend_window"":60,""nav_margin_multiple"":2.0,""roll_lead_days"":5,""margin_buffer"":0.2,""risk_reduction"":0.5}",False
CO-0502,u3_equal_weight__IH,"{""etf_baseline"":""u3_…20103 tokens truncated…rgin_multiple"":1.5,""roll_lead_days"":5,""margin_buffer"":0.2,""risk_reduction"":0.5}",False
CO-0886,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":20,""nav_margin_multiple"":1.5,""roll_lead_days"":5,""margin_buffer"":0.3,""risk_reduction"":0}",False
CO-0887,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":20,""nav_margin_multiple"":1.5,""roll_lead_days"":5,""margin_buffer"":0.3,""risk_reduction"":0.5}",False
CO-0888,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":20,""nav_margin_multiple"":2.0,""roll_lead_days"":1,""margin_buffer"":0.2,""risk_reduction"":0}",False
CO-0889,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":20,""nav_margin_multiple"":2.0,""roll_lead_days"":1,""margin_buffer"":0.2,""risk_reduction"":0.5}",False
CO-0890,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":20,""nav_margin_multiple"":2.0,""roll_lead_days"":1,""margin_buffer"":0.3,""risk_reduction"":0}",False
CO-0891,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":20,""nav_margin_multiple"":2.0,""roll_lead_days"":1,""margin_buffer"":0.3,""risk_reduction"":0.5}",False
CO-0892,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":20,""nav_margin_multiple"":2.0,""roll_lead_days"":3,""margin_buffer"":0.2,""risk_reduction"":0}",False
CO-0893,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":20,""nav_margin_multiple"":2.0,""roll_lead_days"":3,""margin_buffer"":0.2,""risk_reduction"":0.5}",False
CO-0894,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":20,""nav_margin_multiple"":2.0,""roll_lead_days"":3,""margin_buffer"":0.3,""risk_reduction"":0}",False
CO-0895,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":20,""nav_margin_multiple"":2.0,""roll_lead_days"":3,""margin_buffer"":0.3,""risk_reduction"":0.5}",False
CO-0896,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":20,""nav_margin_multiple"":2.0,""roll_lead_days"":5,""margin_buffer"":0.2,""risk_reduction"":0}",False
CO-0897,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":20,""nav_margin_multiple"":2.0,""roll_lead_days"":5,""margin_buffer"":0.2,""risk_reduction"":0.5}",False
CO-0898,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":20,""nav_margin_multiple"":2.0,""roll_lead_days"":5,""margin_buffer"":0.3,""risk_reduction"":0}",False
CO-0899,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":20,""nav_margin_multiple"":2.0,""roll_lead_days"":5,""margin_buffer"":0.3,""risk_reduction"":0.5}",False
CO-0900,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":60,""nav_margin_multiple"":1.25,""roll_lead_days"":1,""margin_buffer"":0.2,""risk_reduction"":0}",False
CO-0901,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":60,""nav_margin_multiple"":1.25,""roll_lead_days"":1,""margin_buffer"":0.2,""risk_reduction"":0.5}",False
CO-0902,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":60,""nav_margin_multiple"":1.25,""roll_lead_days"":1,""margin_buffer"":0.3,""risk_reduction"":0}",False
CO-0903,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":60,""nav_margin_multiple"":1.25,""roll_lead_days"":1,""margin_buffer"":0.3,""risk_reduction"":0.5}",False
CO-0904,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":60,""nav_margin_multiple"":1.25,""roll_lead_days"":3,""margin_buffer"":0.2,""risk_reduction"":0}",False
CO-0905,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":60,""nav_margin_multiple"":1.25,""roll_lead_days"":3,""margin_buffer"":0.2,""risk_reduction"":0.5}",False
CO-0906,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":60,""nav_margin_multiple"":1.25,""roll_lead_days"":3,""margin_buffer"":0.3,""risk_reduction"":0}",False
CO-0907,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":60,""nav_margin_multiple"":1.25,""roll_lead_days"":3,""margin_buffer"":0.3,""risk_reduction"":0.5}",False
CO-0908,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":60,""nav_margin_multiple"":1.25,""roll_lead_days"":5,""margin_buffer"":0.2,""risk_reduction"":0}",False
CO-0909,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":60,""nav_margin_multiple"":1.25,""roll_lead_days"":5,""margin_buffer"":0.2,""risk_reduction"":0.5}",False
CO-0910,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":60,""nav_margin_multiple"":1.25,""roll_lead_days"":5,""margin_buffer"":0.3,""risk_reduction"":0}",False
CO-0911,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":60,""nav_margin_multiple"":1.25,""roll_lead_days"":5,""margin_buffer"":0.3,""risk_reduction"":0.5}",False
CO-0912,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":60,""nav_margin_multiple"":1.5,""roll_lead_days"":1,""margin_buffer"":0.2,""risk_reduction"":0}",False
CO-0913,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":60,""nav_margin_multiple"":1.5,""roll_lead_days"":1,""margin_buffer"":0.2,""risk_reduction"":0.5}",False
CO-0914,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":60,""nav_margin_multiple"":1.5,""roll_lead_days"":1,""margin_buffer"":0.3,""risk_reduction"":0}",False
CO-0915,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":60,""nav_margin_multiple"":1.5,""roll_lead_days"":1,""margin_buffer"":0.3,""risk_reduction"":0.5}",False
CO-0916,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":60,""nav_margin_multiple"":1.5,""roll_lead_days"":3,""margin_buffer"":0.2,""risk_reduction"":0}",False
CO-0917,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":60,""nav_margin_multiple"":1.5,""roll_lead_days"":3,""margin_buffer"":0.2,""risk_reduction"":0.5}",False
CO-0918,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":60,""nav_margin_multiple"":1.5,""roll_lead_days"":3,""margin_buffer"":0.3,""risk_reduction"":0}",False
CO-0919,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":60,""nav_margin_multiple"":1.5,""roll_lead_days"":3,""margin_buffer"":0.3,""risk_reduction"":0.5}",False
CO-0920,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":60,""nav_margin_multiple"":1.5,""roll_lead_days"":5,""margin_buffer"":0.2,""risk_reduction"":0}",False
CO-0921,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":60,""nav_margin_multiple"":1.5,""roll_lead_days"":5,""margin_buffer"":0.2,""risk_reduction"":0.5}",False
CO-0922,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":60,""nav_margin_multiple"":1.5,""roll_lead_days"":5,""margin_buffer"":0.3,""risk_reduction"":0}",False
CO-0923,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":60,""nav_margin_multiple"":1.5,""roll_lead_days"":5,""margin_buffer"":0.3,""risk_reduction"":0.5}",False
CO-0924,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":60,""nav_margin_multiple"":2.0,""roll_lead_days"":1,""margin_buffer"":0.2,""risk_reduction"":0}",False
CO-0925,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":60,""nav_margin_multiple"":2.0,""roll_lead_days"":1,""margin_buffer"":0.2,""risk_reduction"":0.5}",False
CO-0926,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":60,""nav_margin_multiple"":2.0,""roll_lead_days"":1,""margin_buffer"":0.3,""risk_reduction"":0}",False
CO-0927,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":60,""nav_margin_multiple"":2.0,""roll_lead_days"":1,""margin_buffer"":0.3,""risk_reduction"":0.5}",False
CO-0928,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":60,""nav_margin_multiple"":2.0,""roll_lead_days"":3,""margin_buffer"":0.2,""risk_reduction"":0}",False
CO-0929,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":60,""nav_margin_multiple"":2.0,""roll_lead_days"":3,""margin_buffer"":0.2,""risk_reduction"":0.5}",False
CO-0930,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":60,""nav_margin_multiple"":2.0,""roll_lead_days"":3,""margin_buffer"":0.3,""risk_reduction"":0}",False
CO-0931,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":60,""nav_margin_multiple"":2.0,""roll_lead_days"":3,""margin_buffer"":0.3,""risk_reduction"":0.5}",False
CO-0932,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":60,""nav_margin_multiple"":2.0,""roll_lead_days"":5,""margin_buffer"":0.2,""risk_reduction"":0}",False
CO-0933,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":60,""nav_margin_multiple"":2.0,""roll_lead_days"":5,""margin_buffer"":0.2,""risk_reduction"":0.5}",False
CO-0934,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":60,""nav_margin_multiple"":2.0,""roll_lead_days"":5,""margin_buffer"":0.3,""risk_reduction"":0}",False
CO-0935,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":60,""nav_margin_multiple"":2.0,""roll_lead_days"":5,""margin_buffer"":0.3,""risk_reduction"":0.5}",False
CO-0936,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":120,""nav_margin_multiple"":1.25,""roll_lead_days"":1,""margin_buffer"":0.2,""risk_reduction"":0}",False
CO-0937,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":120,""nav_margin_multiple"":1.25,""roll_lead_days"":1,""margin_buffer"":0.2,""risk_reduction"":0.5}",False
CO-0938,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":120,""nav_margin_multiple"":1.25,""roll_lead_days"":1,""margin_buffer"":0.3,""risk_reduction"":0}",False
CO-0939,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":120,""nav_margin_multiple"":1.25,""roll_lead_days"":1,""margin_buffer"":0.3,""risk_reduction"":0.5}",False
CO-0940,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":120,""nav_margin_multiple"":1.25,""roll_lead_days"":3,""margin_buffer"":0.2,""risk_reduction"":0}",False
CO-0941,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":120,""nav_margin_multiple"":1.25,""roll_lead_days"":3,""margin_buffer"":0.2,""risk_reduction"":0.5}",False
CO-0942,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":120,""nav_margin_multiple"":1.25,""roll_lead_days"":3,""margin_buffer"":0.3,""risk_reduction"":0}",False
CO-0943,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":120,""nav_margin_multiple"":1.25,""roll_lead_days"":3,""margin_buffer"":0.3,""risk_reduction"":0.5}",False
CO-0944,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":120,""nav_margin_multiple"":1.25,""roll_lead_days"":5,""margin_buffer"":0.2,""risk_reduction"":0}",False
CO-0945,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":120,""nav_margin_multiple"":1.25,""roll_lead_days"":5,""margin_buffer"":0.2,""risk_reduction"":0.5}",False
CO-0946,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":120,""nav_margin_multiple"":1.25,""roll_lead_days"":5,""margin_buffer"":0.3,""risk_reduction"":0}",False
CO-0947,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":120,""nav_margin_multiple"":1.25,""roll_lead_days"":5,""margin_buffer"":0.3,""risk_reduction"":0.5}",False
CO-0948,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":120,""nav_margin_multiple"":1.5,""roll_lead_days"":1,""margin_buffer"":0.2,""risk_reduction"":0}",False
CO-0949,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":120,""nav_margin_multiple"":1.5,""roll_lead_days"":1,""margin_buffer"":0.2,""risk_reduction"":0.5}",False
CO-0950,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":120,""nav_margin_multiple"":1.5,""roll_lead_days"":1,""margin_buffer"":0.3,""risk_reduction"":0}",False
CO-0951,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":120,""nav_margin_multiple"":1.5,""roll_lead_days"":1,""margin_buffer"":0.3,""risk_reduction"":0.5}",False
CO-0952,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":120,""nav_margin_multiple"":1.5,""roll_lead_days"":3,""margin_buffer"":0.2,""risk_reduction"":0}",False
CO-0953,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":120,""nav_margin_multiple"":1.5,""roll_lead_days"":3,""margin_buffer"":0.2,""risk_reduction"":0.5}",False
CO-0954,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":120,""nav_margin_multiple"":1.5,""roll_lead_days"":3,""margin_buffer"":0.3,""risk_reduction"":0}",False
CO-0955,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":120,""nav_margin_multiple"":1.5,""roll_lead_days"":3,""margin_buffer"":0.3,""risk_reduction"":0.5}",False
CO-0956,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":120,""nav_margin_multiple"":1.5,""roll_lead_days"":5,""margin_buffer"":0.2,""risk_reduction"":0}",False
CO-0957,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":120,""nav_margin_multiple"":1.5,""roll_lead_days"":5,""margin_buffer"":0.2,""risk_reduction"":0.5}",False
CO-0958,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":120,""nav_margin_multiple"":1.5,""roll_lead_days"":5,""margin_buffer"":0.3,""risk_reduction"":0}",False
CO-0959,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":120,""nav_margin_multiple"":1.5,""roll_lead_days"":5,""margin_buffer"":0.3,""risk_reduction"":0.5}",False
CO-0960,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":120,""nav_margin_multiple"":2.0,""roll_lead_days"":1,""margin_buffer"":0.2,""risk_reduction"":0}",False
CO-0961,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":120,""nav_margin_multiple"":2.0,""roll_lead_days"":1,""margin_buffer"":0.2,""risk_reduction"":0.5}",False
CO-0962,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":120,""nav_margin_multiple"":2.0,""roll_lead_days"":1,""margin_buffer"":0.3,""risk_reduction"":0}",False
CO-0963,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":120,""nav_margin_multiple"":2.0,""roll_lead_days"":1,""margin_buffer"":0.3,""risk_reduction"":0.5}",False
CO-0964,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":120,""nav_margin_multiple"":2.0,""roll_lead_days"":3,""margin_buffer"":0.2,""risk_reduction"":0}",False
CO-0965,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":120,""nav_margin_multiple"":2.0,""roll_lead_days"":3,""margin_buffer"":0.2,""risk_reduction"":0.5}",False
CO-0966,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":120,""nav_margin_multiple"":2.0,""roll_lead_days"":3,""margin_buffer"":0.3,""risk_reduction"":0}",False
CO-0967,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":120,""nav_margin_multiple"":2.0,""roll_lead_days"":3,""margin_buffer"":0.3,""risk_reduction"":0.5}",False
CO-0968,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":120,""nav_margin_multiple"":2.0,""roll_lead_days"":5,""margin_buffer"":0.2,""risk_reduction"":0}",False
CO-0969,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":120,""nav_margin_multiple"":2.0,""roll_lead_days"":5,""margin_buffer"":0.2,""risk_reduction"":0.5}",False
CO-0970,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":120,""nav_margin_multiple"":2.0,""roll_lead_days"":5,""margin_buffer"":0.3,""risk_reduction"":0}",False
CO-0971,u3_frozen_low_turnover_trend_cash__IH,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IH"",""trend_window"":120,""nav_margin_multiple"":2.0,""roll_lead_days"":5,""margin_buffer"":0.3,""risk_reduction"":0.5}",False
CO-0972,u3_frozen_low_turnover_trend_cash__IF,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IF"",""trend_window"":20,""nav_margin_multiple"":1.25,""roll_lead_days"":1,""margin_buffer"":0.2,""risk_reduction"":0}",False
CO-0973,u3_frozen_low_turnover_trend_cash__IF,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IF"",""trend_window"":20,""nav_margin_multiple"":1.25,""roll_lead_days"":1,""margin_buffer"":0.2,""risk_reduction"":0.5}",False
CO-0974,u3_frozen_low_turnover_trend_cash__IF,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IF"",""trend_window"":20,""nav_margin_multiple"":1.25,""roll_lead_days"":1,""margin_buffer"":0.3,""risk_reduction"":0}",False
CO-0975,u3_frozen_low_turnover_trend_cash__IF,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IF"",""trend_window"":20,""nav_margin_multiple"":1.25,""roll_lead_days"":1,""margin_buffer"":0.3,""risk_reduction"":0.5}",False
CO-0976,u3_frozen_low_turnover_trend_cash__IF,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IF"",""trend_window"":20,""nav_margin_multiple"":1.25,""roll_lead_days"":3,""margin_buffer"":0.2,""risk_reduction"":0}",False
CO-0977,u3_frozen_low_turnover_trend_cash__IF,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IF"",""trend_window"":20,""nav_margin_multiple"":1.25,""roll_lead_days"":3,""margin_buffer"":0.2,""risk_reduction"":0.5}",False
CO-0978,u3_frozen_low_turnover_trend_cash__IF,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IF"",""trend_window"":20,""nav_margin_multiple"":1.25,""roll_lead_days"":3,""margin_buffer"":0.3,""risk_reduction"":0}",False
CO-0979,u3_frozen_low_turnover_trend_cash__IF,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IF"",""trend_window"":20,""nav_margin_multiple"":1.25,""roll_lead_days"":3,""margin_buffer"":0.3,""risk_reduction"":0.5}",False
CO-0980,u3_frozen_low_turnover_trend_cash__IF,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IF"",""trend_window"":20,""nav_margin_multiple"":1.25,""roll_lead_days"":5,""margin_buffer"":0.2,""risk_reduction"":0}",False
CO-0981,u3_frozen_low_turnover_trend_cash__IF,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IF"",""trend_window"":20,""nav_margin_multiple"":1.25,""roll_lead_days"":5,""margin_buffer"":0.2,""risk_reduction"":0.5}",False
CO-0982,u3_frozen_low_turnover_trend_cash__IF,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IF"",""trend_window"":20,""nav_margin_multiple"":1.25,""roll_lead_days"":5,""margin_buffer"":0.3,""risk_reduction"":0}",False
CO-0983,u3_frozen_low_turnover_trend_cash__IF,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IF"",""trend_window"":20,""nav_margin_multiple"":1.25,""roll_lead_days"":5,""margin_buffer"":0.3,""risk_reduction"":0.5}",False
CO-0984,u3_frozen_low_turnover_trend_cash__IF,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IF"",""trend_window"":20,""nav_margin_multiple"":1.5,""roll_lead_days"":1,""margin_buffer"":0.2,""risk_reduction"":0}",False
CO-0985,u3_frozen_low_turnover_trend_cash__IF,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IF"",""trend_window"":20,""nav_margin_multiple"":1.5,""roll_lead_days"":1,""margin_buffer"":0.2,""risk_reduction"":0.5}",False
CO-0986,u3_frozen_low_turnover_trend_cash__IF,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IF"",""trend_window"":20,""nav_margin_multiple"":1.5,""roll_lead_days"":1,""margin_buffer"":0.3,""risk_reduction"":0}",False
CO-0987,u3_frozen_low_turnover_trend_cash__IF,"{""etf_baseline"":""u3_frozen_low_turnover_trend_cash"",""product"":""IF"",""trend_window"":20,""nav_margin_multiple"":1.5,""roll_lead_days"":1,""margin_buffer"":0.3,""risk_reduction"":0.5}",False
